,product_id,shop_id,short_description,price,discount,final_price,sold_product,rating_count,location,brand
244,21365195953,909180316,"Camera wifi trong nhà xoay 360 Ezviz C6N TY1 2M,4M 2K đàm thoại 2 chiều có cổng Lan hàng chính hãng bảo hành 2 năm",55000000000,30,38500000000,1121,"[71, 1, 0, 0, 1, 69]",Hải Phòng,
245,8911055777,14012700,Camera Hành Trình Webvision A18 [Tặng Kèm Thẻ 128Gb],0,0,310000000000,16,"[6, 1, 0, 0, 0, 5]",TP. Hồ Chí Minh,Webvision
246,9234740975,14012700,Camera Hành Trình Vietmap KC01 CBGT - Cảnh Báo Giao Thông Bằng Giọng Nói - 2K - Sony Starvis,0,0,349000000000,19,"[6, 0, 0, 0, 0, 6]",TP. Hồ Chí Minh,VietMap
247,18622681091,667164735,Camera hành trình ô tô DDPAI Z40 GPS 1944P Chế độ đỗ xe 24h Hỗ trợ thẻ nhớ 128G Quay đêm rõ nét Bảo Hành 12 Tháng,285000000000,40,169900000000,23,"[14, 0, 1, 0, 0, 13]",TP. Hồ Chí Minh,
248,16580832522,178846272,Màn hình camera lùi AHD 5 inch,0,0,52900000000,7,"[5, 0, 0, 0, 0, 5]",Hà Nội,
249,373189244,28002255,Bộ camera và cảm biến lùi cảnh báo va chạm SENKA 2 trong 1 (Đen),0,0,29900000000,29,"[13, 0, 0, 1, 0, 12]",TP. Hồ Chí Minh,
250,13372243978,600892110,[Bản quốc tế] Camera hành trình ô tô XIAOMI 70MAI Pro Plus A500S tích hợp sẵn GPS - Bảo hành 12 tháng,190000000000,18,163500000000,27,"[9, 0, 0, 0, 0, 9]",Hà Nội,
251,21646401857,859581018,"Camera hành trình ô tô ONTEKCO KG10, Full HD 1080p gương, màn hình 10 inh, ghi hình trước sau.1 đổi 1 trong 12 tháng",0,0,178000000000,152,"[12, 1, 1, 1, 0, 9]",Hà Nội,ONTEKCO
252,4705775339,3075268,Camera hồng ngoại chống nước 100%,25000000000,4,24000000000,224,"[60, 1, 2, 2, 3, 52]",Hà Nội,No brand
253,18732278921,833842081,Asawin A5 Ống kính kép Camera hành trình cho Đầu ghi hình xe hơi Trước và sau Màn hình 3.16 Ips Fhd 1080P Cảm biến G Tầm nhìn ban đêm,77635900000,29,54900000000,28,"[16, 2, 0, 0, 2, 12]",Nước ngoài,No Brand
254,16384898221,858613655,"Camera hành trình ô tô ONTEKCO KG10, Full HD 1080p gương, màn hình 10 inh, ghi hình trước sau.1 đổi 1 trong 12 tháng",145000000000,47,89900000000,1158,"[11, 0, 0, 0, 0, 11]",Hà Nội,
255,13127157408,141300607,Camera Lùi AHD Mắt SONY 1080p Siêu Nét Cho Màn Hình Android 3G - 4G,0,0,35000000000,9,"[2, 0, 0, 0, 1, 1]",Thái Bình,
256,17300520563,206468529,Camera Chiếu Hậu Tầm Nhìn Ban Đêm Góc Rộng Cho Android Radio,19570000000,50,9785000000,52,"[6, 0, 0, 0, 0, 6]",Nước ngoài,
257,2855573148,135245010,Camera hành trình 2.5 Inch Full HD 1080P DVR tầm nhìn đêm dành cho xe ô tô,35294400000,47,18731000000,29,"[12, 0, 0, 1, 2, 9]",Nước ngoài,Bluelans
258,16973276274,767533600,[HCM] Camera lùi ô tô Xiaomi 70mai Midrive RC05,98300000000,41,58000000000,1,"[0, 0, 0, 0, 0, 0]",TP. Hồ Chí Minh,
259,17449967814,154342691,Camera Hành Trình DVR Mini 1080P HD Cổng USB Cho Android,34500000000,40,20700000000,9,"[2, 0, 0, 0, 1, 1]",Nước ngoài,
260,20100626403,617021956,"Máy ghi âm lái xe Ống kính HD Tầm nhìn ban đêm 4.0 ""1080P Full HD 24H Màn hình đỗ xe",80857100000,30,56600000000,13,"[5, 0, 0, 0, 1, 4]",Nước ngoài,
261,16584598569,8453018,Pin Xiaomi Yi Car - Pin thay thế cho Camera hành trình Xiaomi,13000000000,10,11700000000,43,"[11, 0, 0, 1, 0, 10]",Hà Nội,
262,11705758862,218932068,Bộ 2 Gương Chiếu Hậu Góc Rộng 360 Độ Cho Crownly1,2060000000,39,1250000000,7,"[5, 0, 0, 0, 0, 5]",Nước ngoài,
263,2354829593,59367109,Bộ truyền tín hiệu màn hình camera lùi 4.3 inch cho xe hơi,35000000000,29,25000000000,296,"[90, 5, 1, 3, 1, 80]",Thái Nguyên,No brand
264,9907284489,201529226,Camera Hành Trình Cho Xe Hơi Mjy5 2.2 Inch Full Hd 1080p Với 6 Chế Độ Hồng Ngoại,28000000000,35,18200000000,4,"[1, 0, 0, 0, 0, 1]",Nước ngoài,
265,6339989827,6966270,Camera hành trình U5 tích hợp dvd android ghi hình trước và sau,85000000000,20,68000000000,9,"[2, 0, 0, 0, 0, 2]",TP. Hồ Chí Minh,No brand
266,19942794756,206468529,360° Camera Chiếu Hậu Góc Rộng 1080P Thông Dụng Cho Xe Hơi,88385000000,1,87500000000,4,"[1, 0, 0, 0, 0, 1]",Nước ngoài,
267,16863508163,615301713,Camera Nấm AHD 2  chế độ ( lề + lùi),0,0,20500000000,17,"[4, 0, 0, 0, 0, 4]",Hà Nội,
268,9597272441,99552004,"Camera lùi lắp ở đuôi xe ô tô, công nghệ AHD/CVBS , nguồn 12V, độ phân giải 720P, góc quay 160 độ",35000000000,27,26000000000,12,"[2, 0, 0, 0, 0, 2]",Hà Nội,
269,16276822104,704221539,"Camera hành trình 70mai m500 xiaomi quốc tế , phân giải 1944p sắc nét , góc rộng 170 độ , điều khiển giọng nói , Gps",399000000000,48,208800000000,5,"[3, 0, 0, 0, 0, 3]",Hà Nội,
270,3103628387,14596070,"Tẩu cấp nguồn cho camera hành trình, dây dài 3.5m, có cầu chì",7500000000,36,4800000000,531,"[88, 0, 1, 1, 0, 86]",Hà Nội,No brand
271,18738949259,765282202,Camera hành trình ô tô 4taxi ống kính 360 độ ghi hình DVR 1080P hồng ngoại ban đêm siêu nét bảo hành 12 tháng,21900000000,55,9900000000,763,"[65, 0, 0, 0, 0, 65]",TP. Hồ Chí Minh,
272,18813001317,115715604,Camera HD CCD Góc Rộng Xoay Tự Động Tầm Nhìn Ban Đêm Chống Thấm Nước Tiện Dụng Cho Xe Hơi,11840000000,40,7104000000,4,"[2, 0, 0, 0, 0, 2]",Nước ngoài,
273,1664232133,28002255,COMBO Camera + màn hình Lùi Cho Xe Oto ( gồm 1 màn hình 4.3 inch + 1 camera ),0,0,34900000000,222,"[82, 0, 1, 2, 2, 77]",TP. Hồ Chí Minh,No brand
274,11613634231,417974504,Camera hành trình F6S Hikvision kèm thẻ 64GB - Tích hợp màn hình cảm ứng IPS 2 inch (chính hãng),0,0,265000000000,7,"[4, 0, 0, 0, 0, 4]",Hà Nội,
275,16900517418,306168674,"Camera hành trình DVR 1080P kết nối wifi hỗ trợ quay đêm
",50595600000,13,45706100000,13,"[6, 0, 0, 0, 0, 6]",Nước ngoài,
276,8339382624,16312645,Màn Hình Taplo 5 inch AHD sử dụng cho các loại camera AHD độ nét cao,67900000000,18,55900000000,10,"[5, 0, 0, 0, 1, 4]",Hà Nội,No brand
277,11405097871,20428136,"Bộ camera căn lề không khoan gương + Màn hình LCD 4.3 inch cắm nguồn tẩu, tự lắp đặt trong vòng 5 phút. -LaKaDo",0,0,69380000000,13,"[8, 0, 0, 0, 0, 8]",TP. Hồ Chí Minh,
278,19226503275,51897222,VIETMAP C61 PRO 2022 - Camera hành trình có cảnh báo tốc độ,0,0,299900000000,11,"[2, 0, 0, 0, 0, 2]",TP. Hồ Chí Minh,
279,1931164706,127040768,Combo Camera Cập Lề Ô Tô + Màn Hình 5inch 800*480P,0,0,80000000000,216,"[100, 0, 0, 2, 6, 92]",Hà Nội,No brand
280,9629085687,401258214,Camera hành trình A68 đa ngôn ngữ chất lượng cao cho xe ô tô,84600000000,40,51000000000,24,"[4, 1, 0, 0, 0, 3]",Nước ngoài,
281,9157882669,208007967,"Sale 60% Camera hỗ trợ ghi hình mini chất lượng 1080P có khe gắn thẻ nhớ TF ,Giá gốc 350.000 đ - 92B79",0,0,12500000000,1,"[1, 0, 0, 0, 0, 1]",Hà Nội,
282,2599689456,77619898,Camera tiến camera cặp lề gắn gương phải,0,0,25500000000,28,"[14, 2, 0, 0, 0, 12]",Bắc Giang,No brand
283,15428782243,164933554,Camera hành trình Dashcam 2.2 inch độ bền cao dễ lắp đặt cho xe ATV kèm phụ kiện,33080000000,46,17803000000,22,"[3, 0, 1, 0, 0, 2]",Nước ngoài,
284,9654855533,410957130,Màn hình LCD 7 inch cho xe hơi,96076900000,45,52558700000,27,"[7, 0, 0, 0, 0, 7]",Nước ngoài,
285,15256524667,683659627,Camera Hành Trình Ô Tô 3 Mắt Camera -  Màn Hình 4 Inh Full HD 1080 Camera Ghi Hình Đa Chiều TĂNG THE NHO 32G CARZONE.TOP,74500000000,28,54000000000,5,"[4, 0, 0, 0, 0, 4]",Hà Nội,
286,16068807943,646662818,Camera hành trình ô tô 70mai Dash Cam lite 2 Midrive D10 Tích hợp GPS 1080P fullHD Tầm nhìn ban đêm Điều khiển qua APP,219900000000,43,124900000000,123,"[48, 0, 1, 0, 2, 45]",TP. Hồ Chí Minh,
287,6014371067,73436667,Camera hành trình ô tô W8s Carcam 4K Wifi GPS nhận diện biển báo + thẻ nhớ 32/64 Class 10,0,0,219000000000,44,"[22, 0, 0, 1, 0, 21]",Hà Nội,Carcam
288,13741406919,142059682,màn hình taplo 5 inch dành cho camera lùi và cam lề,0,0,38000000000,16,"[4, 0, 1, 0, 0, 3]",TP. Hồ Chí Minh,
289,2359076703,31812189,"Màn hình gương 7 inchs ô tô, hiển thị camera lùi, camera tiến cho xe ô tô 12/24V - loại Ko cổng USB",0,0,69000000000,22,"[3, 0, 0, 0, 0, 3]",Hà Nội,No brand
290,9896416809,142059682,Camera lùi AHD với độ phân giải 1080 siêu nét + hỗ trợ hồng ngoại quay ban đêm,0,0,32000000000,18,"[9, 0, 0, 0, 0, 9]",TP. Hồ Chí Minh,
291,12081548739,53355040,Camera hành trình 70mai Dashcam Lite - Phiên bản quốc tế,125000000000,14,106900000000,114,"[39, 0, 0, 1, 0, 38]",Hà Nội,
292,14482375091,74270646,Camera Lùi Xe Tầm Nhìn Ban Đêm HD IR CCD 170° Không Thấm Nước,19496900000,31,13500000000,42,"[11, 1, 0, 0, 0, 10]",Nước ngoài,No Brand
293,20303080108,646662818,"Camera hành trình 70mai Dash Cam A800S độ phân giải 4K +cam sau RC06 bản quốc tế,bảo hành 12 tháng",434900000000,33,289900000000,79,"[31, 0, 0, 1, 2, 28]",TP. Hồ Chí Minh,
294,7161916217,175702975,"Camera hành trình ô tô Wifi, 4G đọc biển báo giao thông Phisung K11 Plus - Hàng Nhập Khẩu",0,0,247400000000,419,"[12, 0, 0, 0, 0, 12]",Hà Nội,Philips
295,11505067597,356131635,"Camera IP WIFI trong nhà xoay 360 Ezviz C6N 1080p 2M, C6N 4MP 2K chính hãng, bảo hành 24 tháng",78900000000,37,49900000000,2708,"[746, 2, 2, 5, 17, 720]",Hà Nội,
296,7545197755,190753408,{Siêu Nét}TRỌN BỘ 4 CAMERA HIKVISION 5.0MP ULTRA 2K - NÉT NHẤT HIỆN NAY - HÀNG CHÍNH HÃNG - BẢO HÀNH 2 NĂM,800000000000,39,519500000000,70,"[28, 0, 1, 0, 1, 26]",Hà Nội,HIKVISION
297,21953210477,353651999,"Camera 360 PTZ Yoosee + Tặng Thẻ 64G ( Lắp trong nhà, Ngoài trời)",50000000000,21,39500000000,109,"[40, 2, 0, 0, 4, 34]",Hà Nội,
298,22911177868,48608792,Camera Ngoài Trời PTZ MINI Xoay 360° Chống Nước YooSee Full HD 5MP 36 Led Ban Đêm Trợ Sáng Đàm Thoại 2 Chiều NT36MN,34500000000,6,32500000000,3855,"[141, 1, 2, 3, 13, 122]",TP. Hồ Chí Minh,
299,6043816994,168581444,"Camera WiFi Ngoài Trời YooSee PTZ 36 LED Mini 1080P Xoay 360, Kèm Thẻ Nhớ",20000000000,33,13500000000,78,"[26, 0, 0, 0, 2, 24]",Hà Nội,No Brand
300,2757970418,168581444,Camera IP YooSee Tiếng Việt Và Thẻ Nhớ Yoosee Chuyên Dụng,40000000000,41,23500000000,64170,"[16025, 360, 152, 369, 909, 14235]",Hà Nội,Yoosee
301,22928529304,958799041,"Camera yosee Wifi hình dạng bóng đèn xoay 360 - Có đèn Led chiếu sáng ban đêm,Đàm thoại 2 chiều,cảm biến chống trộm",10000000000,41,6000000000,268,"[26, 0, 0, 1, 0, 25]",Hà Nội,
302,4435061489,55564549,"Camera wifi 360 độ Care Cam YH200 2.0 Mpx full HD1080 chuẩn nén H265+ đàm thoại 2 chiều, kết nối Smart Home CÓ CÔNG LAN",39900000000,23,33500000000,716,"[168, 4, 0, 3, 11, 150]",TP. Hồ Chí Minh,No Brand
303,14853578144,16511872,"Camera ip WIFI Yoosee Bóng Đèn 8 LED thế hệ mới 3.0MP - xoay 360 độ, xem đêm có màu, mẫu mới 2022",25000000000,50,20500000000,3040,"[800, 21, 5, 13, 71, 690]",TP. Hồ Chí Minh,
304,2849350336,11279821,Camera IP YooSee thế hệ mới siêu nét - FHD GW05,26900000000,28,22900000000,3105,"[910, 38, 20, 32, 91, 729]",Hà Nội,No Brand
305,11062158946,240599339,android box oto cho màn theo xe các hãng có hỗ trợ carplay 4+64g chip 8 nhân,0,0,120000000000,119,"[30, 0, 0, 0, 0, 30]",Hà Nội,
306,20324782293,729719775,Camera hành trình - Camera chống nước 4k Sports Ultra HD -  Hình ảnh 4K cực tốt - Bền bỉ - BẢO HÀNH 12 THÁNG,70000000000,41,41500000000,28,"[10, 0, 1, 2, 1, 6]",Hà Nội,
307,4569303063,6480592,Camera Cặp Lề Ô Tô - Combo Màn Hình LCD - Camera Căn Lề Không Cần Khoan Gương - Carzone,80000000000,23,69000000000,243,"[84, 4, 2, 0, 3, 75]",Hà Nội,
308,14781874581,759356478,Camera Lùi Xe 4 LED / 8 LED / Hồng Ngoại 120 Độ HD Hỗ Trợ Đỗ Xe Tầm Nhìn Ban Đêm,12884700000,50,7263900000,115,"[20, 1, 0, 2, 2, 15]",Nước ngoài,No Brand
309,7605958082,3075268,Camera hành trình ô tô GS30W xem video trên điện thoại và màn hình android,50000000000,20,40000000000,448,"[157, 0, 0, 3, 5, 149]",Hà Nội,No brand
310,7340429147,24917393,"Camera quản lý, hành trình xe khách",0,0,100000000,0,"[0, 0, 0, 0, 0, 0]",Nghệ An,No brand
311,18742810653,765282202,"Camera lùi AHD độ phân giải Full HD 720p tích hợp màn hình android, kết nối dễ dàng",3900000000,77,900000000,4,"[1, 1, 0, 0, 0, 0]",TP. Hồ Chí Minh,
312,3643520696,19874119,"Camera căn lề, camera cạp lề phải, loại dán gương, chống nước",0,0,29900000000,74,"[21, 2, 0, 0, 1, 18]",Hà Nội,No brand
313,5442791194,253605091,"Camera hành trình gương chiếu hậu (4.3inch) full HD, Kèm camera lùi",28000000000,14,28000000000,174,"[35, 5, 2, 3, 0, 25]",TP. Hồ Chí Minh,No Brand
314,2154358566,84474001,Bộ chia 4 màn hình camera cho Ô tô,0,0,65000000000,33,"[10, 0, 0, 0, 1, 9]",Bắc Giang,No brand
315,19324287577,154342691,360° Camera AHD 1080P Trước / Sau / Trái / Phải 360 Toàn Cảnh Cho Xe Hơi,99900000000,1,98900000000,7,"[4, 0, 0, 1, 0, 3]",Nước ngoài,
316,14558049608,238323920,"Camera hành trình android J11 lắp sim 4g, xem youtobe,bản đồ chỉ đường, kết nối điện thoại, định vị gps",216000000000,5,205200000000,16,"[3, 0, 1, 0, 0, 2]",Hà Nội,
317,1516019658,14012700,Camera Hành Trình Vietmap C9,0,0,210700000000,8,"[2, 0, 0, 0, 0, 2]",TP. Hồ Chí Minh,
318,21046412124,345363894,Camera Hành Trình Tich Hợp Màn Android X9 cắm cổng USB FULL HD 1080 phân phối  độc quyền tại DC AUTO,35000000000,4,34900000000,48,"[27, 0, 0, 0, 0, 27]",Hà Nội,
319,6700726438,74270646,Dây điện nối đầu cắm với lỗ cắm 4 chấu truyền tín hiệu cho camera chiếu hậu của xe hơi,3400000000,29,2400000000,178,"[37, 1, 2, 0, 0, 34]",Nước ngoài,
320,2759550523,49113836,Camera Hành Trình Wifi 1080p Full HD Dành Cho Ô Tô Cao Cấp FC106T,74200000000,23,57134000000,7,"[3, 0, 0, 0, 0, 3]",Hà Nội,No brand
321,9490556606,340928935,Camera hành trình 1080P Dvr chống nước 2 inch tiện dụng cho xe máy,0,0,85000000000,9,"[4, 0, 0, 0, 0, 4]",Nước ngoài,
322,16451384323,447713712,Camera trước hành trình 4 inch ips cảm ứng 3 ống kính cho ô tô,100000000000,22,77900000000,1,"[0, 0, 0, 0, 0, 0]",Nước ngoài,No Brand
323,7386960577,178846272,"Camera Lùi 4 Chân, Camera Lùi 5 Chân AHD, Dùng Với Camera Hành Trình Gương",33500000000,7,32500000000,30,"[7, 1, 1, 0, 0, 5]",Hà Nội,No brand
324,2067918492,55564549,Camera hành trình ô tô chất lượng 5 mega pixels,0,0,69900000000,46,"[21, 0, 0, 1, 3, 17]",TP. Hồ Chí Minh,No brand
325,11573700868,596649660,"(Hàng trưng bày) Camera hành trình VIETMAP Model C6, độ phân giải full HD, góc quay 170 độ",0,0,160000000000,2,"[0, 0, 0, 0, 0, 0]",Hà Nội,
326,19948833443,811281344,"camera hành trình ô tô X004 Full HD 1080p - góc quay 170 độ , cảm biến chuyển động , dễ sử dụng",45000000000,16,42000000000,42,"[12, 1, 1, 1, 1, 8]",Hà Nội,
327,16616226077,130902394,Camera Chiếu Hậu Cho Xe Hơi Xiaomi 70mai 70 mai IPX7,0,0,41900000000,2,"[0, 0, 0, 0, 0, 0]",Nước ngoài,
328,14365258792,706615245,Camera Hành Trình Dvr FHD 1080P WIFI&APP Dành Cho Ô Tô,90000000000,10,81000000000,4,"[1, 1, 0, 0, 0, 0]",Nước ngoài,No Brand
329,8620520583,93193644,Camera hành trình ô tô 70MAI Pro Plus A500s Bản Quốc tế tiếng Anh chuẩn 2K  - Minh Tín Shop,0,0,159900000000,4,"[1, 0, 0, 0, 0, 1]",Hà Nội,70mai
330,11384633071,615301713,Cam lùi nấm AHD sony 1080p 3 chế độ ( lề - lùi- ccd),0,0,23500000000,34,"[6, 0, 0, 0, 0, 6]",Hà Nội,
331,17315423026,447713712,"Camera hành trình ô tô Phía Sau  Trong 1 HD 3 ""Cảm Biến G-sensor Dashcam",67500000000,32,53400000000,22,"[9, 0, 0, 0, 1, 8]",Nước ngoài,No Brand
332,5561811110,77619898,Camera tiến camera cặp lề gắn gương phải hoặc trái UFO 720P,0,0,24900000000,8,"[4, 0, 0, 0, 0, 4]",Bắc Giang,
333,16142400256,43343881,Camera hành trình vietmap KC01 PRO 2022,0,0,359000000000,7,"[2, 0, 0, 0, 0, 2]",Hà Nội,
334,6965001849,178846272,Camera cặp lề màn hình 7 inch 2 mắt cam trái phải,0,0,176000000000,3,"[1, 0, 0, 0, 0, 1]",Hà Nội,No brand
335,19947461954,662082869,Màn test camera 7inch cảm ứng phím chức năng - Để được trên ô tô,92000000000,8,84500000000,8,"[3, 0, 0, 0, 0, 3]",Hà Nội,
336,2329506610,46898496,"Camera tiến, camera gương, camera cạp lề dùng để quan sát điểm mù của xe ô tô",0,0,25000000000,4,"[2, 0, 0, 0, 0, 2]",Hà Nội,No brand
337,13410960806,289688291,Camera Sau Không Thấm Nước,7428000000,27,5440000000,35,"[11, 0, 1, 1, 0, 9]",Nước ngoài,
338,15459277287,96537614,Vietmap G40 - Cảnh báo giao thông bằng giọng nói - Camera hành trình ô tô ghi hình trước sau  - Hàng chính hãng,0,0,439000000000,23,"[6, 0, 0, 1, 1, 4]",TP. Hồ Chí Minh,
339,11287315882,615301713,cam hành trình U5 trước và sau tích hợp androi,0,0,65000000000,38,"[8, 1, 0, 0, 0, 7]",Hà Nội,
340,16735581297,115715604,Camera Chiếu Hậu Không Dây HD Kết Nối Wifi Với Chức Năng Ghi Hình Cho Điện Thoại IOS Iphone Android,57550000000,40,34530000000,1,"[0, 0, 0, 0, 0, 0]",Nước ngoài,
341,16737345009,282548111,⚡Khuyến mại⚡U6 Car Camera 1080P WIFI DVR Dash-Cam Video Recorder Camcorder Night Vision Recorder Video Recording Dash Camera,40200000000,48,20800000000,25,"[11, 0, 0, 1, 1, 9]",Nước ngoài,
342,15866747693,223167372,Camera Hành Trình Ô Tô Xiaomi 70mai A500s Bản Quốc Tế - Bảo Hành 1 Đổi 1 Trong 12 Tháng,220000000000,27,159900000000,56,"[13, 1, 0, 0, 0, 12]",Đà Nẵng,
343,6302868293,178846272,Camera lùi hồng ngoại 12 mắt hỗ trợ quay đêm rõ nét,0,0,14900000000,20,"[7, 0, 0, 1, 0, 6]",Hà Nội,No brand
344,2298744644,299252,"Camera hành trình cho ô tô QCT , Ghi Hình Cả Trước Và Sau, Có Wifi, Tích hợp GPS hiển thị",110000000000,39,89900000000,40,"[15, 1, 0, 1, 0, 13]",Hà Nội,No Brand
345,21943514954,319537627,Cam sau RC06 Rear Camera dùng cho 70mai Dash Cam A800,0,0,33000000000,0,"[0, 0, 0, 0, 0, 0]",Hà Nội,
346,1296275127,73436667,Camera hành trình Vietmap A50 cho xe ô tô có dẫn đường + thẻ nhớ 32GB Class 10,0,0,389000000000,10,"[5, 0, 0, 0, 0, 5]",Hà Nội,VietMap
347,19912734979,765282202,"Camera hành trình ô tô W4 quay trước sau góc rộng siêu nét, dễ dàng lắp đặt, kết nối điện thoại bảo hành 12 tháng",28000000000,97,900000000,1096,"[103, 0, 0, 0, 0, 103]",TP. Hồ Chí Minh,
348,2830862609,34417430,Tẩu cấp nguồn cho camera hành trình,7900000000,43,4500000000,216,"[26, 0, 0, 0, 0, 26]",Hà Nội,No brand
349,17360176602,206468529,Máy Quay Hành Trình Cho Xe Hơi Hỗ Trợ Quay Đêm 1080P,19900000000,39,12100000000,5,"[1, 0, 0, 0, 0, 1]",Nước ngoài,
350,3703391924,73436667,Camera hành trình HP F960x cho xe hơi + KM 32GB class 10,0,0,189000000000,39,"[14, 0, 0, 1, 0, 13]",Hà Nội,HP
351,5871047535,11514252,"Camera lùi ONTEKCO lắp cho camera hành trình, jack 2.5, 5 chân loại 4 led, dây tín hiệu dài 5,5m/ 10m",12000000000,34,7900000000,291,"[93, 4, 2, 5, 7, 75]",Hà Nội,NoBrand
352,15678444264,500301250,"Camera hành trình 70Mai M500 là siêu phẩm hot nhất hiện nay với tính năng hiện đại, hỗ trợ lái xe an toàn.",0,0,195900000000,4,"[3, 0, 0, 0, 0, 3]",Hà Nội,
353,17327228232,53355040,Camera lùi 70mai RC05 sử dụng cho 70mai Dash Cam D07,0,0,59900000000,57,"[13, 0, 0, 1, 0, 12]",Hà Nội,
354,6239352022,238323920,Camera lùi 4 mắt hồng ngoại,25000000000,2,24500000000,3,"[1, 0, 0, 0, 0, 1]",Hà Nội,No brand
355,21548709973,375324319,"Camera bóng đèn Yoosee kết nối wifi, cắm điện trực tiếp không cần dây, 3.0mpx, xoay 360 độ, bảo hành 12 tháng",49900000000,50,34000000000,121,"[13, 1, 0, 0, 0, 12]",TP. Hồ Chí Minh,
356,21878158205,966704857,FullHD 1080p cho màn android ô tô ADAS cam siêu nét quay đêm tốt USB Camera hành trình ô tô K8,29800000000,10,26820000000,0,"[0, 0, 0, 0, 0, 0]",Lào Cai,
357,21462316940,890425121,Lenovo trong nhà camera ngoài trời wifi 360 quan sát IP 5g giám sát Tầm nhìn ban đêm đủ màu Các cuộc gọi thoại theo dõi tự động phát hiện chuyển động,19880000000,45,11000000000,82,"[45, 2, 0, 0, 1, 42]",Nước ngoài,No Brand
358,3891770892,356131635,"Camera WIFI trong nhà IMOU C22SP/C22EP/C22FP 1080p cố định, góc rộng, đàm thoại 2 chiều, chính hãng, bảo hành 24 tháng",58900000000,35,40900000000,804,"[198, 1, 0, 1, 4, 192]",Hà Nội,
359,23829891216,953825183,Camera wifi ngoài trời YooSee Full HD D16  5MP 16 Led Ban Đêm  PTZ MINI Xoay 360° Chống Nước Trợ Sáng Đàm Thoại 2 Chiều,58000000000,48,35000000000,383,"[112, 0, 0, 0, 2, 110]",TP. Hồ Chí Minh,
360,12042192647,442849711,camera lùi Sony HD(ccd) 1080p (1511),0,0,21500000000,38,"[13, 0, 0, 0, 0, 13]",Hà Nội,
361,10620398871,345363894,Camera Lùi Cánh Bướm AHD Sony 720p Lắp DVD Android Ô Tô,28000000000,29,19900000000,128,"[45, 0, 0, 0, 1, 44]",Hà Nội,No Brand
362,12959314339,187645888,bộ camera lùi màn hình 7 inch dây 6/10m đủ phụ kiện,74200000000,1,73400000000,15,"[7, 0, 0, 0, 0, 7]",Đồng Nai,
363,1445954000,79056336,"Camera hành trình a8,camera ô tô full hd-vds shop",0,0,100000000000,4,"[0, 0, 0, 0, 0, 0]",Hà Nội,No Brand
364,2553994968,99552004,"Camera cặp lề, camera căn lề phải, độ phân giải 650TVLine, chống nước",26000000000,44,14500000000,179,"[60, 1, 0, 0, 2, 57]",Hà Nội,No Brand
365,6488596532,439771007,Giá đỡ camera hành trình ô tô và camera loại chân hít,2500000000,40,1500000000,617,"[83, 3, 0, 4, 5, 71]",Hà Nội,
366,13896635009,869015058,Camera Lùi Xe CCD Với 12 Bóng Đèn Led Hỗ Trợ Quay Ban Đêm Cho Xe Hơi,12480000000,25,9360000000,10,"[1, 0, 0, 0, 0, 1]",Nước ngoài,
367,11300101483,182097617,"Nhớt Fuchs Silkolene Pro 4 10W40 4L (Hộp 4 Lít) - Nhập Khẩu UK - Nhớt tổng hợp exciter , raider , winner ...",110000000000,14,95000000000,47,"[18, 1, 0, 0, 0, 17]",TP. Hồ Chí Minh,No brand
368,9767542297,169537755,Camera Hành Trình Ô Tô 3 Mắt DVR 4 inch fullHD 1080p - Camera Hành Trình Ô Tô Sau Chống Nước,79000000000,37,49900000000,17,"[10, 1, 2, 0, 0, 7]",Hà Nội,
369,8255569873,442849711,Camera hành trình tích hợp màn adroi U2,0,0,25000000000,12,"[4, 0, 0, 0, 0, 4]",Hà Nội,No brand
370,6222654581,168568354,Camera Lùi Xe Dành Cho Ô Tô,0,0,11000000000,74,"[4, 0, 0, 0, 0, 4]",Hà Nội,No brand
371,16274068352,570719678,"Camera hành trình Xiaomi 70mai A500s quốc tế, phân giải 2K, cảm biến Sony, cảnh báo va chạm, lệch làn, GPS, quay đêm",300000000000,44,171500000000,54,"[2, 0, 0, 0, 0, 2]",Hà Nội,
372,13429056280,545075365,Camera chiếu hậu độ phân giải 1080 PD cỡ 10inch tiện dụng khi đỗ xe hơi,96578600000,5,91749700000,37,"[13, 0, 0, 3, 0, 10]",Nước ngoài,
373,10060235191,479664968,Camera Hành Trình X10 full màn 10 inch,140000000000,10,126000000000,8,"[3, 0, 0, 0, 0, 3]",Hà Nội,
374,16651665122,691583428,Camera Hành Trình X004 ( Camera Trước Và Sau ),0,0,41500000000,5,"[1, 0, 0, 0, 0, 1]",TP. Hồ Chí Minh,
375,20633050458,311498714,Bộ phụ kiện mắt camera 360° Sony Full HD 1080 cho mọi màn hình Android liền cam 360,0,0,38000000000,4,"[0, 0, 0, 0, 0, 0]",Hà Nam,No brand
376,10296745699,570719678,Camera Hành Trình Ô Tô Xiaomi 70mai M300 Độ Phân Giải 2304 x 1296P - Bảo Hành 12 tháng - Lỗi 1 đổi 1,170000000000,38,105000000000,351,"[21, 0, 0, 0, 0, 21]",Hà Nội,
377,13850990398,27584142,Camera lùi ô tô AHD cho màn hình Android góc rộng siêu nét,0,0,12900000000,239,"[49, 0, 0, 5, 2, 42]",TP. Hồ Chí Minh,
